propertyid,attrition,latitude,longitude,bedrooms,bathrooms,averagedailyrateusd,rating_overall,rating_communication,rating_accuracy,rating_cleanliness,rating_checkin,rating_location,rating_value,reservationdays1,reservationdays2,reservationdays3,reservationdays4,reservationdays5,reservationdays6,reservationdays7,reservationdays8,reservationdays9,reservationdays10,reservationdays11,reservationdays12,nmon
2910103,1,37.728096,-122.43245,1,1.0,106.0,100,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.5,4.0,0.0,21
9064582,1,37.79826,-122.41658,2,1.0,358.04999,100,10,10,10,10,10,10,12.0,10.5,8.5,21.5,25.5,27.0,22.0,5.0,9.0,25.5,6.0,31.0,22
14616691,0,37.684479,-122.47961,1,1.0,60.389999,94,9,10,9,10,9,10,21.0,19.5,20.0,25.0,26.0,20.0,17.0,13.0,21.0,24.0,20.0,18.5,20
208345,0,37.531544,-122.32422,1,0.0,84.190002,94,10,10,9,10,9,9,10.0,8.25,7.5,1.3333334,12.0,24.333334,30.333334,25.5,17.25,17.25,8.0,0.75,44
3774304,1,37.89043,-122.25396,1,1.0,71.879997,98,10,10,10,10,10,10,1.5,10.5,13.0,9.666667,11.333333,21.5,19.333334,17.666666,10.0,5.5,5.6666665,3.3333333,33
10767861,0,37.774307,-122.42169,1,1.0,117.18,99,10,10,10,10,10,10,3.6666667,11.0,13.333333,28.5,14.0,21.0,24.0,20.5,26.0,23.5,7.5,2.0,25
1226111,0,37.86095,-122.2601,1,1.5,76.860001,98,10,10,10,10,10,10,8.25,19.0,14.25,16.0,22.0,22.333334,12.666667,26.5,18.75,24.25,14.0,17.75,43
13606695,1,37.754913,-122.40291,1,1.0,114.5,98,10,10,10,10,10,10,28.0,24.0,25.0,27.0,28.0,13.0,13.0,29.0,22.0,27.0,17.0,21.0,13
1508236,0,37.871059,-122.29767,0,1.0,163.19,98,10,10,10,10,10,10,24.333334,23.0,23.25,21.666666,21.333334,26.666666,25.0,23.75,25.0,22.0,20.5,20.5,42
1370128,0,37.775322,-122.42667,1,1.0,158.78,92,10,9,9,10,10,9,26.666666,18.75,22.666666,21.5,14.5,15.0,29.333334,30.0,25.75,28.75,24.0,27.5,39
6191844,1,37.806717,-122.23906,1,1.0,129.8,100,10,10,10,10,10,10,0.0,0.0,3.5,0.0,5.5,7.6666665,6.0,12.333333,1.3333334,3.0,0.66666669,5.6666665,32
17461924,0,37.790314,-122.43208,1,1.5,302.79001,99,10,10,10,10,10,10,30.0,27.0,19.5,26.0,26.0,26.0,27.0,27.0,21.0,29.0,24.0,24.0,13
2204630,1,37.807774,-122.25632,0,1.0,152.63,98,10,10,9,10,9,9,0.0,0.0,0.0,0.0,0.0,1.0,6.5,5.0,0.0,2.0,12.0,0.0,18
15088768,1,37.685505,-122.48046,1,1.5,64.330002,90,9,9,9,9,9,9,17.0,5.0,25.0,21.0,25.0,17.0,29.0,8.0,1.0,28.0,15.0,15.0,12
4022209,0,37.797073,-122.42504,1,1.0,110.35,90,10,9,9,10,10,9,8.0,4.6666665,9.25,8.666667,7.6666665,17.0,11.5,17.0,6.0,14.0,7.25,10.0,36
1880995,0,37.881367,-122.27488,1,1.0,108.08,96,10,10,10,10,10,9,16.25,16.5,18.0,14.333333,20.666666,19.666666,24.666666,21.5,15.5,19.5,12.75,17.5,44
16673281,0,37.987522,-122.27511,1,1.0,37.419998,98,10,10,10,10,10,10,7.5,20.5,21.5,23.0,30.0,29.0,23.0,28.0,26.0,26.0,21.0,31.0,15
9857891,1,37.768681,-122.42254,1,1.0,285.42999,98,10,10,10,10,10,10,15.0,15.0,22.0,12.0,16.0,27.5,28.5,31.0,23.5,19.5,17.0,5.0,23
9215593,0,37.454025,-122.24161,5,3.0,581.40002,92,10,10,9,10,10,9,17.0,9.0,18.0,13.0,17.0,24.5,23.0,17.5,18.0,19.5,16.0,15.666667,29
1206184,0,37.771126,-122.44617,1,1.5,99.529999,87,9,9,9,9,10,8,11.25,11.75,22.666666,17.0,22.333334,20.0,25.333334,26.0,24.0,24.25,13.75,10.5,42
15099306,0,37.650307,-122.47615,1,1.0,50.919998,96,10,10,10,10,9,10,19.5,8.5,15.0,7.0,22.0,15.0,27.0,28.0,14.0,24.0,18.0,14.0,19
6424287,0,37.800999,-122.23456,1,1.0,61.360001,98,10,10,10,10,9,10,22.5,18.666666,26.666666,25.5,18.666666,25.666666,23.666666,23.333334,21.666666,25.333334,20.666666,22.333334,34
14674810,0,37.469948,-122.19581,1,1.0,121.38,99,10,10,10,10,10,10,3.0,7.0,4.0,0.0,7.0,0.0,16.0,10.5,14.5,8.5,8.0,8.0,20
13788581,0,37.791069,-122.44283,1,1.0,299.62,99,10,10,10,10,10,9,6.5,11.0,7.0,15.0,18.0,9.0,17.0,13.0,9.0,14.5,5.5,0.0,20
16461727,1,37.779594,-122.42316,0,1.0,129.38,90,10,10,10,10,10,9,3.0,7.0,3.0,7.0,10.0,21.0,15.0,24.0,12.0,14.0,2.0,0.0,12
194136,0,37.924789,-122.49929,1,1.0,125.0,99,10,10,10,10,10,10,0.5,3.75,1.5,2.0,7.3333335,12.0,16.0,16.0,7.5,6.75,4.0,3.6666667,42
1718078,0,37.844154,-122.28011,1,1.0,135.52,95,10,10,10,10,9,10,11.0,11.333333,19.666666,8.0,1.0,9.0,10.0,15.5,26.0,11.0,3.5,10.333333,25
5815992,0,37.837372,-122.25583,1,1.0,139.53999,97,10,10,10,10,10,10,24.0,20.333334,14.25,16.0,17.333334,26.666666,27.666666,28.333334,21.666666,26.0,26.666666,22.666666,37
2671523,0,37.887272,-122.26639,1,1.0,55.0,95,10,10,9,10,10,10,13.0,16.333334,16.666666,8.333333,12.333333,16.0,20.333334,28.0,25.666666,16.75,11.25,12.25,39
11755184,0,37.886631,-122.25108,1,1.0,106.79,98,10,10,10,10,9,10,13.5,17.0,12.0,13.0,23.0,23.0,26.0,18.0,21.5,18.5,20.5,16.0,24
9295965,0,37.788952,-122.43186,1,1.0,176.78999,96,10,10,10,10,10,9,8.5,10.5,13.5,10.0,17.0,5.0,13.5,21.5,21.0,14.0,17.0,14.0,22
551865,1,37.767227,-122.43768,1,1.5,152.58,97,10,10,10,10,10,9,6.3333335,11.333333,20.0,7.6666665,18.666666,21.333334,14.333333,24.5,15.5,17.5,7.0,5.3333335,39
8472083,0,37.802589,-122.42696,1,1.0,173.69,99,10,10,10,10,10,10,17.0,21.666666,22.333334,21.0,20.5,19.0,19.0,18.0,24.5,21.0,14.0,11.666667,30
17547014,0,37.860336,-122.24997,5,3.0,778.67999,96,10,10,10,10,10,10,0.0,4.0,11.0,16.0,18.0,15.0,13.0,13.0,1.0,15.0,24.0,7.0,12
6240727,0,37.869312,-122.29893,1,1.0,72.160004,97,10,10,10,10,10,10,18.0,15.666667,17.0,9.5,20.666666,18.0,27.5,19.666666,23.5,24.0,7.3333335,11.333333,32
3441872,1,37.885288,-122.258,2,1.0,146.14999,95,10,9,10,10,9,9,28.666666,22.333334,23.333334,23.666666,20.666666,24.666666,28.666666,24.25,15.666667,17.0,8.0,13.666667,37
14907597,0,37.707188,-122.46519,1,1.0,99.830002,92,10,9,10,10,9,9,17.0,12.5,22.0,16.0,27.0,25.0,27.0,28.0,15.5,25.5,21.0,10.5,19
10122855,0,37.592838,-122.0815,1,0.0,45.200001,93,9,10,10,10,9,9,20.0,19.333334,20.333334,13.5,26.0,30.0,30.0,25.5,14.5,22.5,23.0,12.0,27
8016651,0,37.775024,-122.20879,1,1.0,48.650002,92,10,9,8,10,9,9,25.0,26.0,29.0,22.0,27.0,26.0,30.5,13.333333,22.333334,26.666666,18.333334,21.5,27
8225407,0,37.680477,-122.40755,1,1.0,174.44,97,10,10,10,10,10,10,1.0,4.3333335,14.333333,6.0,17.5,16.5,19.0,30.0,15.0,23.0,6.3333335,7.3333335,30
1137125,0,37.936531,-122.31416,1,1.0,109.81,99,10,10,10,10,10,10,5.0,2.0,14.5,3.6666667,12.666667,11.333333,19.333334,16.75,14.25,10.75,8.5,2.5,44
14181982,0,37.763664,-122.46069,1,1.0,225.3,100,10,10,10,10,10,10,18.0,11.5,22.0,23.0,29.0,19.0,31.0,19.0,27.5,26.0,17.0,16.0,20
16376353,0,37.749077,-122.48171,1,0.5,87.339996,99,10,10,10,10,9,10,14.0,23.5,30.5,25.0,30.0,28.0,31.0,30.0,29.0,29.0,30.0,15.5,16
6362445,0,37.975357,-122.53909,2,1.0,180.12,99,10,10,10,10,10,10,1.3333334,5.3333335,4.6666665,9.5,5.3333335,7.5,19.0,10.0,11.0,13.0,6.6666665,10.5,32
11671972,0,37.91988,-122.30383,3,2.0,236.60001,88,9,9,9,10,9,9,15.5,13.5,9.666667,11.0,8.5,21.0,26.0,24.5,24.0,20.5,14.5,24.0,25
8342950,0,38.015724,-121.97131,1,3.0,78.0,100,10,10,10,10,10,10,0.0,1.0,0.0,0.5,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,29
3692187,0,37.778942,-122.24277,1,1.0,114.81,98,10,10,10,10,9,10,16.5,20.5,26.0,24.666666,27.666666,29.666666,30.666666,26.25,27.0,25.5,24.25,23.25,44
14359049,1,37.756111,-122.42433,2,1.0,409.82999,98,10,10,10,10,10,10,12.0,15.0,20.0,6.0,30.0,7.0,4.0,2.0,27.0,28.0,27.0,18.0,12
9097223,1,37.764828,-122.44353,1,1.0,111.49,97,10,10,10,10,10,10,14.5,17.5,24.5,13.0,19.0,18.5,13.5,24.0,24.0,25.0,13.5,15.5,21
2536240,0,37.856949,-122.26051,1,1.0,100.81,88,9,9,9,9,9,9,27.5,19.75,29.333334,25.333334,28.333334,29.0,30.333334,30.5,27.0,29.0,27.75,23.75,43
1673795,0,37.808468,-122.28916,1,1.0,69.360001,98,10,10,10,10,9,10,27.25,23.0,25.25,25.333334,30.333334,29.333334,30.666666,29.333334,27.0,24.666666,28.5,26.5,42
6938507,0,37.762676,-122.39502,1,1.0,273.01999,100,10,10,10,10,10,10,4.0,2.3333333,4.0,6.5,9.5,4.0,2.5,1.5,10.0,17.666666,10.0,5.3333335,31
7712861,0,37.848763,-122.27112,0,1.0,91.389999,90,10,10,10,10,9,10,18.0,24.666666,27.666666,27.5,28.5,28.5,30.0,28.5,27.0,25.0,26.5,30.0,26
10989292,0,37.513733,-122.27111,2,1.0,169.10001,91,10,10,9,10,9,9,16.5,18.5,24.0,23.0,12.0,24.0,27.0,24.0,26.5,26.5,24.5,15.0,23
3376895,0,37.736313,-122.42235,1,1.0,75.209999,95,10,10,10,10,9,9,20.5,16.25,16.0,23.0,27.666666,28.666666,28.0,30.333334,23.666666,18.25,27.5,20.666666,39
4968912,1,37.477859,-122.19398,1,1.0,110.47,99,10,10,10,10,10,10,3.6666667,9.666667,8.0,6.6666665,14.0,15.333333,13.0,8.666667,7.3333335,10.0,8.0,2.6666667,34
10613981,1,37.735382,-122.43073,1,1.0,225.71001,98,10,10,10,10,10,10,7.0,8.0,17.0,5.0,16.0,15.0,19.0,11.5,22.0,12.0,11.0,0.0,20
2909751,0,37.675213,-122.08425,2,1.5,132.31,94,10,10,10,10,10,10,20.0,24.0,30.0,26.0,25.0,25.0,26.0,28.0,12.0,15.5,27.0,27.5,17
70299,0,37.978397,-122.57108,1,1.0,136.92,99,10,10,10,10,10,10,8.25,8.0,9.75,10.333333,11.333333,18.666666,13.666667,17.0,11.75,14.75,12.25,10.75,44
16842365,0,37.976913,-122.30316,3,2.0,232.24001,98,10,10,9,10,9,10,10.0,4.0,9.0,17.0,20.0,19.0,29.0,26.0,25.0,16.0,4.0,16.0,13
8144992,0,37.776829,-122.39532,1,1.0,156.34,94,9,9,9,9,10,9,14.0,13.5,27.0,22.5,21.5,22.5,22.5,24.5,20.0,19.333334,12.666667,12.5,28
6412652,1,38.053967,-122.21848,1,0.0,72.0,98,10,10,10,10,9,10,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6666667,0.0,1.3333334,0.0,29
819863,0,37.759487,-122.46839,1,1.0,165.78999,80,9,8,8,9,9,8,12.0,6.3333335,9.25,12.0,10.666667,10.666667,11.333333,8.25,8.25,7.5,6.25,13.25,43
15945487,0,38.127216,-122.58932,1,1.0,93.940002,99,10,10,10,10,10,10,5.5,5.0,11.0,7.0,19.0,23.0,23.0,17.0,10.0,14.0,8.0,15.5,17
3116974,0,37.798199,-122.41183,2,1.0,444.98999,99,10,10,10,10,10,10,12.5,11.25,10.0,25.5,15.666667,10.333333,19.666666,9.666667,11.75,7.5,10.0,9.75,42
10473284,1,37.755398,-122.39939,2,2.0,546.27002,80,10,8,9,10,10,8,3.3333333,4.0,3.5,0.0,0.0,9.0,20.0,19.0,7.5,3.5,1.5,3.0,21
15969602,0,37.7854,-122.39075,2,2.0,293.12,97,10,10,9,10,10,10,3.0,27.0,29.0,28.0,28.0,18.0,20.0,28.0,25.0,29.0,11.5,15.5,15
10729757,0,37.75029,-122.42495,1,1.0,106.85,99,10,10,10,10,10,10,13.0,9.5,11.0,17.0,19.0,14.0,31.0,18.5,24.0,21.5,13.5,10.0,20
11286267,0,37.770313,-122.26124,1,1.0,97.910004,99,10,10,10,10,10,10,16.0,17.333334,23.666666,26.5,25.0,25.5,29.5,29.5,29.5,27.5,20.5,16.5,26
15911997,0,37.782299,-122.4346,1,1.0,94.580002,98,10,10,10,10,10,10,13.0,10.0,6.0,19.0,26.0,23.0,17.0,30.0,30.0,24.0,11.0,10.0,16
9254770,1,37.712841,-122.44736,2,1.0,195.25999,87,9,9,9,9,9,9,24.0,18.5,20.0,17.5,19.5,14.5,17.0,13.5,27.0,21.0,13.5,24.0,22
8613628,0,37.46796,-122.13173,3,2.5,199.28,92,10,10,10,10,9,9,11.0,15.333333,12.333333,18.5,11.0,15.5,28.0,12.5,13.5,12.0,8.0,18.333334,28
2074584,0,37.764946,-122.42058,0,1.0,177.96001,96,10,10,10,10,9,9,20.75,17.5,23.0,23.666666,18.333334,23.0,25.666666,20.0,17.0,24.75,18.5,18.5,44
16025202,0,38.006039,-122.51168,1,1.0,135.32001,98,10,10,10,10,10,10,21.5,20.0,24.0,24.0,27.0,29.0,30.0,31.0,28.0,24.0,15.0,19.0,17
4679737,0,37.731251,-122.43518,1,1.0,97.489998,92,9,9,10,10,8,9,0.0,0.0,9.666667,0.0,17.333334,12.0,19.5,30.0,21.0,19.0,9.666667,8.0,28
14014706,1,37.652149,-122.45789,1,2.0,40.450001,81,9,8,8,9,9,8,29.0,18.0,6.0,5.0,23.0,26.0,14.0,9.5,30.0,13.0,9.5,31.0,17
10467471,1,37.889923,-122.28175,1,1.0,165.0,95,10,10,10,10,10,10,0.0,0.0,0.0,0.0,4.5,1.0,17.0,13.5,7.0,24.0,9.0,14.0,19
16351934,0,37.761719,-122.42348,1,1.0,168.96001,99,10,10,10,10,10,10,16.0,20.0,22.5,20.0,20.0,14.0,21.0,12.0,21.0,23.0,23.0,14.0,16
2935415,1,37.87989,-122.26594,2,1.0,224.78,96,10,10,10,10,10,9,1.3333334,10.0,16.0,8.0,14.0,8.666667,25.666666,18.0,16.666666,10.0,4.0,13.666667,34
8940883,1,37.777657,-122.40439,2,2.0,326.14999,93,10,10,9,10,8,9,24.0,21.5,22.5,29.0,28.0,23.5,31.0,28.0,28.0,14.5,20.5,30.0,21
8461771,0,37.59346,-122.49754,2,1.0,149.24001,98,10,10,10,10,10,10,2.0,3.5,3.5,24.0,17.0,25.0,12.0,31.0,15.5,25.0,13.0,25.0,17
17516202,0,37.785286,-122.41556,0,0.0,71.980003,94,10,10,9,10,9,9,22.0,15.0,15.5,0.0,14.0,28.0,27.0,28.0,23.0,24.0,22.0,27.0,13
6513434,1,37.858067,-122.25507,1,1.0,165.98,97,10,10,10,10,10,10,5.5,3.0,3.5,11.0,11.666667,12.5,14.0,9.5,13.0,11.0,5.5,0.0,26
17188981,0,37.803627,-122.4165,2,1.0,455.5,96,9,9,10,10,10,9,22.0,9.0,12.0,10.0,26.0,19.0,31.0,31.0,29.0,22.0,16.0,4.0,13
12656683,0,37.761765,-122.23868,1,1.0,199.5,99,10,10,10,10,10,10,17.0,14.5,20.5,7.5,11.5,22.5,19.0,11.5,14.0,16.5,16.0,28.5,24
1932019,0,37.755615,-122.46806,1,1.0,101.99,99,10,10,10,10,10,10,9.0,6.75,16.25,6.6666665,10.0,15.333333,14.666667,23.25,23.0,11.5,5.0,2.25,42
13193068,1,37.719086,-122.43132,2,1.0,300.0,92,10,9,10,10,7,9,0.0,0.0,0.0,0.0,0.0,1.5,4.5,10.5,2.5,0.5,7.0,0.0,19
9225,0,37.762589,-122.40543,1,1.0,142.81,93,10,9,9,10,9,9,22.5,20.0,24.5,24.333334,24.0,23.333334,26.333334,23.0,25.25,25.0,20.25,22.5,44
10379560,0,37.751034,-122.50651,1,1.0,113.84,97,10,10,10,10,10,10,9.5,13.666667,16.0,8.0,5.5,10.5,9.0,20.0,23.0,24.0,15.0,16.0,24
8635973,0,37.720741,-122.39384,1,1.0,86.779999,88,9,9,9,10,8,9,16.0,12.0,21.0,22.5,28.0,26.0,28.5,29.5,28.0,12.666667,20.666666,24.0,30
7055126,0,37.759567,-122.39471,1,1.0,235.73,98,10,10,10,10,10,10,9.333333,8.0,13.333333,5.5,12.5,14.5,6.0,15.666667,19.333334,20.333334,4.6666665,3.0,33
3414044,0,38.057602,-122.51688,1,1.0,81.050003,99,10,10,10,10,10,10,10.0,9.0,3.0,12.333333,17.666666,18.666666,17.0,12.0,10.75,17.25,8.5,9.333333,35
13379522,1,37.467358,-122.21588,1,1.0,37.130001,96,10,9,9,10,10,9,24.0,18.0,4.0,2.0,19.0,4.0,17.0,0.0,7.0,1.0,1.0,21.0,13
12457934,1,37.532089,-121.98139,1,1.0,55.619999,91,9,9,10,9,9,9,0.0,4.0,0.0,4.5,20.0,27.5,25.0,2.5,4.5,4.0,0.0,0.0,18
12525192,0,37.587051,-122.3924,5,3.0,630.46002,99,10,10,10,10,10,10,8.5,6.5,13.5,5.0,4.5,23.0,28.0,23.0,20.0,18.5,18.5,10.0,24
7131639,0,37.418339,-122.33103,1,1.0,143.47,100,10,10,10,10,10,10,11.0,16.333334,25.666666,24.0,29.5,28.0,20.5,15.333333,19.0,20.666666,15.666667,20.333334,32
8672060,0,38.0312,-122.58009,1,1.0,67.5,97,10,10,10,10,10,10,10.666667,8.0,10.333333,17.0,17.5,12.5,14.0,16.5,17.5,14.333333,9.333333,8.666667,30
7245871,1,37.776848,-122.44128,3,2.5,1069.87,100,10,10,10,10,10,10,0.0,4.0,4.0,2.0,1.0,9.0,6.0,13.0,7.3333335,14.0,3.0,0.0,17
10366609,0,37.506393,-122.28219,4,3.0,550.92999,100,10,10,10,10,10,10,6.3333335,16.0,16.5,25.0,30.0,28.5,15.5,17.5,8.0,11.5,21.0,9.5,22
13670210,0,37.799648,-122.43856,1,1.0,220.17999,95,10,10,10,10,10,10,28.0,8.0,19.0,23.0,27.0,13.0,23.5,28.0,21.0,29.5,26.0,23.0,20
5126076,0,37.765835,-122.41141,1,2.0,294.82001,99,10,10,9,10,9,10,4.3333335,9.666667,12.0,0.0,3.0,2.0,5.0,20.0,11.5,7.3333335,5.0,3.0,28
6928641,1,37.652466,-122.45803,1,1.0,33.91,84,9,9,8,9,8,9,21.5,26.0,26.0,30.0,15.0,24.5,29.333334,30.333334,25.666666,24.333334,27.5,28.0,26
13059398,0,37.877045,-122.26757,0,1.0,133.31,96,10,10,10,10,10,10,17.0,7.0,10.5,12.0,2.0,6.0,20.0,16.5,12.0,19.0,20.0,11.0,17
6349894,0,37.58231,-122.05299,1,1.0,60.490002,97,10,10,10,10,10,9,17.333334,10.0,18.0,12.0,13.0,14.0,13.5,13.666667,11.666667,11.666667,4.3333335,2.0,34
4033064,0,37.95853,-122.2735,0,1.0,75.25,97,10,10,10,10,10,10,24.75,21.25,27.25,23.333334,28.666666,28.0,30.0,30.333334,28.25,28.0,21.0,21.75,43
10058134,0,37.785084,-122.44298,2,1.0,316.42001,98,10,10,10,10,10,10,24.333334,23.0,26.333334,21.0,16.5,20.5,29.5,30.0,29.0,21.0,26.5,13.666667,28
4576654,1,38.102715,-122.60506,1,1.5,103.57,100,10,10,10,10,10,10,0.0,0.0,0.0,0.0,0.0,3.0,15.0,10.0,0.0,3.0,10.0,11.0,18
9494726,0,37.798733,-122.40408,1,0.0,121.42,97,10,10,9,10,9,10,4.3333335,4.6666665,9.333333,1.5,4.0,13.0,5.0,9.5,10.0,11.0,4.6666665,2.6666667,29
882409,0,37.775887,-122.40902,1,1.0,94.669998,95,10,10,10,10,9,9,26.25,26.0,28.0,25.0,29.333334,28.666666,29.0,30.5,27.5,29.75,25.25,23.25,44
845082,1,37.761883,-122.44299,1,1.0,194.5,95,10,10,10,10,10,9,17.666666,16.0,6.5,6.5,10.0,8.333333,7.5,5.0,2.3333333,5.3333335,2.6666667,21.5,33
7179355,0,37.465195,-122.25855,1,1.0,155.0,95,10,10,10,10,9,9,13.666667,9.0,12.666667,19.5,17.5,20.5,19.333334,17.333334,16.0,3.5,19.0,11.666667,28
14786152,1,37.983704,-122.08437,1,1.0,66.129997,100,10,10,10,10,10,10,0.0,0.0,0.0,0.0,2.0,13.0,16.0,0.0,0.0,2.0,2.0,0.0,12
14126124,1,37.821381,-122.27082,1,1.5,40.0,80,9,8,8,9,7,8,0.0,4.0,9.0,28.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13
7781666,1,37.722767,-122.15703,1,1.0,54.0,95,10,10,10,10,9,10,22.0,14.0,15.0,12.0,17.5,26.5,15.5,17.333334,10.0,4.0,2.0,12.0,22
8778016,1,37.51186,-122.19564,2,2.0,198.64999,99,10,10,10,10,10,10,11.5,10.5,8.0,11.0,22.0,13.5,20.0,14.5,16.0,13.0,7.5,13.0,21
6887081,0,37.755444,-122.43523,2,1.0,388.23001,98,10,10,10,10,10,10,12.0,12.333333,12.666667,11.0,5.0,15.5,14.666667,17.333334,13.333333,15.666667,11.666667,9.0,33
7842378,0,38.112717,-122.51218,1,1.0,158.49001,96,10,10,9,10,10,10,1.0,11.666667,11.0,9.5,12.5,14.0,8.5,9.666667,14.0,14.0,7.6666665,11.333333,32
8187662,0,37.806568,-122.43501,1,1.0,205.17,93,10,9,10,10,10,9,24.0,25.0,26.333334,26.0,24.0,21.5,23.0,21.0,21.0,25.333334,24.666666,25.666666,31
5068486,0,37.738098,-122.47176,2,1.5,183.62,100,10,10,10,10,10,10,20.25,21.75,28.333334,24.0,20.0,24.333334,27.0,27.333334,28.333334,25.666666,26.0,23.0,36
11434490,0,37.740582,-122.41581,2,1.0,213.31,97,10,10,10,10,10,10,18.0,16.0,22.5,27.0,13.5,19.0,20.5,25.0,18.5,26.5,16.0,15.5,23
9302992,0,37.958771,-122.54518,1,1.0,167.35001,96,10,10,10,10,10,10,13.333333,2.3333333,18.333334,12.5,19.0,15.5,16.0,20.5,14.0,12.5,13.666667,23.5,28
2552643,0,37.984573,-122.27435,1,1.5,64.0,94,10,10,9,10,10,9,16.333334,11.75,5.6666665,14.0,10.5,12.333333,23.333334,20.666666,17.666666,28.5,17.666666,15.666667,34
9241900,1,37.75634,-122.49216,1,1.0,90.410004,93,9,10,10,9,9,9,4.0,0.0,2.0,0.0,5.5,15.0,9.5,14.5,20.0,5.5,3.3333333,1.5,20
16651903,0,37.909668,-122.54845,2,1.0,245.31,93,10,10,9,10,10,10,3.0,19.0,11.0,23.0,25.0,28.0,26.0,30.0,16.0,15.0,7.0,4.0,13
937832,0,37.552742,-122.33842,1,1.0,95.519997,94,10,10,10,10,10,10,5.75,14.0,5.25,10.666667,14.333333,16.666666,17.0,18.0,15.0,16.5,8.5,5.0,44
17937634,0,37.745598,-122.42874,1,1.0,277.63,98,10,10,9,10,10,10,7.0,11.0,7.0,4.0,10.0,12.0,19.0,18.0,27.0,26.0,18.0,11.0,13
12551434,1,37.739071,-122.40018,6,3.0,1024.9301,86,9,9,10,9,8,9,22.0,10.0,8.0,2.0,11.0,14.0,13.0,20.0,10.5,21.0,11.0,20.0,17
16334649,0,37.517174,-121.92208,1,2.0,67.010002,95,10,10,10,10,10,9,0.0,0.0,4.5,1.0,0.0,6.0,23.0,17.0,18.0,16.0,7.0,0.0,13
6862122,0,37.586552,-122.36353,1,1.0,78.769997,97,10,10,10,10,10,10,14.333333,10.333333,20.333334,10.0,23.5,18.333334,19.0,21.333334,18.0,23.666666,21.0,12.0,34
8228206,0,37.756599,-122.41418,2,1.0,336.07001,97,10,10,10,10,9,9,18.333334,18.666666,21.666666,18.5,22.0,21.5,25.5,23.5,17.0,22.333334,16.666666,21.333334,31
13781190,1,37.792171,-122.23476,1,1.5,60.0,80,10,9,8,8,8,9,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,18.0,9.0,0.0,0.0,12
6976239,0,38.046135,-122.78954,1,1.0,185.75,95,9,10,10,10,9,9,5.3333335,5.0,5.6666665,4.5,4.5,6.3333335,5.3333335,9.333333,12.0,6.3333335,7.0,3.6666667,33
2356554,0,37.733517,-122.41706,1,1.0,145.39999,96,10,10,10,10,9,10,16.5,16.25,26.0,19.0,21.333334,21.333334,22.0,23.5,21.5,21.5,20.333334,14.666667,42
3373317,0,37.923008,-122.32475,1,1.0,57.029999,93,10,10,9,10,9,9,17.25,20.75,21.0,21.0,25.333334,23.333334,22.666666,24.0,22.25,21.0,18.75,15.333333,43
6423158,0,37.731304,-122.46152,0,1.0,153.02,98,10,10,10,10,10,10,25.333334,18.666666,26.666666,24.0,21.666666,27.0,28.0,28.333334,27.0,29.333334,24.333334,24.666666,35
10369281,1,37.707695,-121.79601,1,1.0,98.57,98,10,10,10,10,10,10,0.33333334,0.66666669,0.0,3.0,0.5,8.5,5.5,3.5,1.0,3.0,0.0,0.0,27
8290464,0,37.763908,-122.39553,1,1.0,207.5,100,10,10,10,10,10,10,5.5,16.0,9.666667,10.5,0.0,0.0,8.0,10.0,11.333333,8.666667,10.333333,1.0,23
17963801,0,37.968437,-122.32784,0,1.0,52.57,97,10,10,10,10,10,10,2.0,18.0,14.0,5.0,23.0,6.0,9.0,20.0,1.0,30.0,24.0,5.0,13
17346322,0,37.55381,-122.01563,1,1.0,44.990002,87,9,9,8,9,9,9,28.0,8.0,9.5,23.0,28.0,20.0,1.0,31.0,27.0,28.0,17.0,29.0,13
14464362,1,37.747093,-122.40984,1,2.0,142.74001,99,10,10,10,10,10,10,26.0,23.0,13.5,28.0,29.0,30.0,30.0,17.0,22.0,21.5,17.0,22.0,16
14043281,0,37.738811,-122.41265,3,2.0,559.70001,94,10,9,9,10,9,9,12.0,21.0,22.0,14.0,13.0,9.0,14.0,20.0,20.5,14.0,15.0,18.5,19
1107014,0,37.758713,-122.43816,3,3.0,955.44,98,10,9,10,10,10,9,2.3333333,7.3333335,6.3333335,4.5,1.0,14.0,5.5,11.75,12.75,7.75,5.0,2.6666667,36
8543001,0,37.81142,-122.30105,0,1.0,125.75,99,10,10,10,10,9,10,9.666667,15.333333,10.666667,20.0,24.5,23.0,20.0,27.0,24.5,21.0,14.0,14.0,27
8153678,1,37.635193,-121.95654,1,1.0,148.44,97,10,9,9,10,9,9,0.0,1.0,0.0,2.0,8.0,0.0,2.5,9.0,6.0,4.6666665,0.0,0.0,29
1303926,0,37.528812,-122.30721,1,1.0,87.5,99,10,10,10,10,10,10,6.0,13.0,5.3333335,4.5,5.5,4.0,7.6666665,3.3333333,10.5,12.333333,7.3333335,6.75,31
13618517,0,37.788589,-122.41379,1,1.0,281.89001,100,10,10,10,10,10,10,8.0,10.5,8.5,13.0,7.0,1.0,4.5,0.0,6.5,6.5,5.0,2.5,22
